,entry1,entry2,link,value,name,pathway
0,40,42,PPrel,-->,activation,hsa04916
1,42,33,PPrel,-->,activation,hsa04916
2,33,36,PPrel,-->,activation,hsa04916
3,6,38,PPrel,--|,inhibition,hsa04916
4,39,32,PPrel,-->,activation,hsa04916
5,55,20,GErel,-->,expression,hsa04916
6,32,20,GErel,-->,expression,hsa04916
7,10,13,GErel,-->,expression,hsa04916
8,10,12,GErel,-->,expression,hsa04916
9,10,11,GErel,-->,expression,hsa04916
10,23,19,PPrel,-->,activation,hsa04916
11,19,47,PPrel,-->,activation,hsa04916
12,47,46,PPrel,-->,activation,hsa04916
13,48,18,PPrel,-->,activation,hsa04916
14,18,17,PPrel,-->,activation,hsa04916
15,17,28,PPrel,-->,activation,hsa04916
16,16,15,PPrel,-->,activation,hsa04916
17,37,14,PPrel,..>,indirect effect,hsa04916
18,22,21,PPrel,..>,indirect effect,hsa04916
19,28,16,PPrel,24,compound,hsa04916
20,28,37,PPrel,26,compound,hsa04916
21,29,42,PPrel,--|,inhibition,hsa04916
22,31,55,PPrel,-->,activation,hsa04916
23,31,55,PPrel,+p,phosphorylation,hsa04916
24,43,27,PPrel,-->,activation,hsa04916
25,43,27,PPrel,+p,phosphorylation,hsa04916
26,27,41,PPrel,-->,activation,hsa04916
27,27,41,PPrel,+p,phosphorylation,hsa04916
28,41,6,PPrel,-->,activation,hsa04916
29,41,6,PPrel,+p,phosphorylation,hsa04916
30,38,39,PPrel,--|,inhibition,hsa04916
31,38,39,PPrel,+p,phosphorylation,hsa04916
32,46,45,PPrel,-->,activation,hsa04916
33,46,45,PPrel,+p,phosphorylation,hsa04916
34,45,44,PPrel,-->,activation,hsa04916
35,45,44,PPrel,+p,phosphorylation,hsa04916
36,44,10,PPrel,-->,activation,hsa04916
37,44,10,PPrel,+p,phosphorylation,hsa04916
38,34,9,PPrel,-->,activation,hsa04916
39,34,9,PPrel,+p,phosphorylation,hsa04916
